Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
6980,Four (3) Bedroom Apartments And A 6 Bedroom Penthouse With A Pool And Gym On 1600sqms,Banana Island Ikoyi Lagos,₦,"2,800,000,000",1,1,1,9 beds,9 baths,10 Toilets,Banana Island
6981,Land In Banana Island Ikoyi Lagos,M27 Banana Island Ikoyi Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
6982,Luxury 3 Bedroom Flat Plus Bq,Banana Island Banana Island Ikoyi Lagos,₦,"150,000,000",1,1,1,3 beds,3 baths,4 Toilets,Banana Island
6983,Land In South West Ikoyi,"Off Awolowo Road, Sw Ikoyi Ikoyi S.w Ikoyi Lagos",₦,"230,000,000",0,1,0, beds, baths, Toilets,Other Ikoyi
6984,A Serviced Four Bedroom Fully Detached Duplex With A Boys Quarters For Sale In Ikoyi,Cooper Road Old Ikoyi Ikoyi Lagos,₦,"230,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
6985,A Newly Built 5 Bedroom Semi Detached Duplex With A Fitted Kitchen And A Bq For Sale,Parkview Estate Ikoyi Lagos,₦,"180,000,000",0,1,0,5 beds,5 baths,6 Toilets,Parkview
6986,A Newly Built 4 Bedroom Semi Detached Terrace Duplex With A Fitted Kitchen And A Bq For Sale,Parkview Estate Ikoyi Lagos,₦,"150,000,000",1,1,0,4 beds,4 baths,5 Toilets,Parkview
6987,"Ikoyi Residential Plot Measuring 2,346sqm", Ikoyi Lagos,₦,"780,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
6988,"Land Measuring 1,300 Square Meters", Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
6989,4 Bedroom Terrace Duplex,Parkview Estate Ikoyi Lagos,₦,"170,000,000",0,1,0,4 beds,4 baths,4 Toilets,Parkview
6990,5 Bedroom Fully Detached House,Banana Island Ikoyi Lagos,₦,"250,000,000",1,1,0,5 beds,5 baths,5 Toilets,Banana Island
6991,5 Bedroom Semi Detached Duplex,Banana Island Ikoyi Lagos,₦,"230,000,000",1,1,0,5 beds,5 baths,5 Toilets,Banana Island
6992,Luxurious 4 Bedroom Terrace Duplex With A Bq,Banana Island Ikoyi Lagos,₦,"250,000,000",1,1,0,4 beds,4 baths,4 Toilets,Banana Island
6993,"3,600sqm (6plots) Bare [email protected] Ikoyi & Joint Venture!",... Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
6994,Luxurty 4 Bedroom Duplex With 2 Rooms Service Quarters For Sale In Ikoyi,Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,4 beds,4 baths, Toilets,Old Ikoyi
6995,600sqm Land For Sale In Osborne With C Of O,Osborne Foreshore Estate Ikoyi Lagos,₦,"210,000,000",0,0,0, beds, baths, Toilets,Foreshore
6996,"Land Size: 2,370sqm Hot Jv In Parkview Ikoyi", Parkview Estate Ikoyi Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
6997,"4 Units Of 4 Bedrooms Town House, Bourdillon",Bourdillon Ikoyi Lagos,₦,"250,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
6998,4 Bedroom Town House,Off Bourdillon Road Bourdillon Ikoyi Lagos,₦,"250,000,000",0,1,1,5 beds,5 baths,6 Toilets,Other Ikoyi
6999,6302sqm Land Ikoyi, 2nd Avenue Extension Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7000,"2 Block Of 9 Floor Luxury Apartments On 5,299.745sqm Land",Olu Holloway Rd. Ikoyi Lagos,₦,"7,000,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7001,Brand New 4 Bedroom Fully Detached Duplex,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"400,000,000",1,1,0,4 beds,4 baths,5 Toilets,Onikoyi
7002,Luxury 3 Bedroom Apartment For Sale,Old Ikoyi Ikoyi Lagos,₦,"170,000,000",1,1,0,3 beds,3 baths,3 Toilets,Old Ikoyi
7003,Luxury 5 Bedroom Detached Duplex,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"450,000,000",0,1,0,5 beds,5 baths,6 Toilets,Onikoyi
7004,5 Bedroom Terraced Duplex For Sale In Ikoyi Kw 2004,Bourdilion Road Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths, Toilets,Old Ikoyi
7005,4 Bedroom Terraced Duplex,0 Parkview Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7006,5 Bedroom Detached Duplex,Off Bourdillon Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
7007,4 Bedroom Maisonette At Banana Island (kw1207),Banana Island Ikoyi Lagos,$,"1,300,000",0,0,0, beds, baths, Toilets,Banana Island
7008,5 Bedroom Detached Duplex,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"240,000,000",0,0,0,5 beds,5 baths,6 Toilets,Parkview
7009,"Fenced And Gated 1,208 Sqm",Parkview Estate Parkview Estate Ikoyi Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
7010,Beautifully Finished 4 Bedroom Terraced Duplex,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7011,4 Units Of 4bedroom Waterfront Apartment (kw1196),Banana Island Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds, baths, Toilets,Banana Island
7012,4 Bedroom Semi Detached Duplex,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7013,4 Bedroom Terraced Duplex,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7014,4 Bedroom Terraced House Sits On 2 Floors For Sale In Ikoyi Kw 1406,Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,5 baths, Toilets,Other Ikoyi
7015,4 Bedroom Terraced Duplex,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"140,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7016,3600sqm Land,"Cameron Road, Ikoyi Dolphin Estate Ikoyi Lagos",₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7017,Renovated 5 Bedroom Semi Detached House With 2 Rooms Bq,Chris Alli Abacha Estate Ikoyi Lagos,₦,"350,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Ikoyi
7018,Luxurious 6 Bedroom Detached Duplex With Swimming Pool,Banana Island Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,6 beds,6 baths,7 Toilets,Banana Island
7019,6 Bedrooms Fully Detached Duplex In Park View Estate 320 Million,Parkview Estate Ikoyi Lagos,₦,"320,000,000",0,1,0,6 beds,7 baths,6 Toilets,Parkview
7020,Block Of 10 Luxury 3 Bedrooms Flats,"Ikoyi Southwest, Off Awolowo Road Ikoyi Lagos",₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7021,"2,200 Sqm Water Front Land","Banana Island, Ikoyi Banana Island Ikoyi Lagos",₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7022,1488sqm Land,Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
7023,"1,400 Sqm Land",Banana Island Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7024,"Newly Finished Very Spacious 3 Bedroom Flat For Sale In Parkview Estate, Ikoyi",Parkview Estate Parkview Estate Ikoyi Lagos,₦,"95,000,000",0,0,0,3 beds,3 baths,4 Toilets,Parkview
7025,Serviced 5 Bedroom Terrace Triplex With Bq,Iro Close Off Oyinkan Abayomi Drive Ikoyi Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7026,1500 Sqm Land,Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
7027,3 Bedroom Block Of Flats,. Ikoyi Lagos,₦,"1,000,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Ikoyi
7028,Spacious Well Built 4 Bedroom Terrace For Sale In Park View Estate Ikoyi,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"160,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
7029,Newly Built 4 Bedroom Flat For Sale In Parkeview Estate Ikoyi,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"100,000,000",0,1,0,4 beds,4 baths,5 Toilets,Parkview
7030,"5,726 Sqm Land",Alfred Rewane Road Ikoyi Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7031,Residential Land,. Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7032,"Fully Fenced 1,476 Sqm Land",Along Gerard Road Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7033,"5,107 Sqm Land","Glover Road, Ikoyi Ikoyi Lagos",₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7034,4 Bedroom Terraced Duplex,. Ikoyi S.w Ikoyi Lagos,₦,"185,000,000",0,1,1,4 beds,4 baths,5 Toilets,Other Ikoyi
7035,Land, Banana Island Ikoyi Lagos,₦,"360,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7036,Land, Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7037,Land, Banana Island Ikoyi Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7038,Old Detached House, Ikoyi Lagos,₦,"470,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7039,Land, Banana Island Ikoyi Lagos,₦,"430,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7040,Land, Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7041,Detached Duplex In Park View Estate,Park View Estate Ikoyi Lagos,₦,"950,000,000",1,1,1,7 beds,6 baths,6 Toilets,Other Ikoyi
7042,Land, Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7043,"Land Measuring 500sqm For Sale, Located In Banana Island",Banana Island Ikoyi Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets,Banana Island
7044,Luxury Brand New 5 Bedroom Detached Duplex For Sale,Banana Island Ikoyi Lagos,₦,"620,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
7045,Land For Sale In Parkview Estate,Prof. Jubril Aminu Parkview Estate Ikoyi Lagos,₦,"750,000,000",0,1,0, beds, baths, Toilets,Parkview
7046,New And Luxury Finished 5 Bedroom Detached House At Parkview Estate Ikoyi,Layi Ajayi Bembe Parkview Estate Ikoyi Lagos,₦,"260,000,000",0,1,0,5 beds,5 baths,6 Toilets,Parkview
7047,Luxurious 5 Bedroom Duplex With Bq For Sale,Banana Island Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,7 baths,7 Toilets,Banana Island
7048,Shop For Sale In A Nice Location,Ikoyi Falomo Ikoyi Lagos,₦,"4,500,000",0,0,0, beds, baths, Toilets,Other Ikoyi
7049,"1500m² Bare Land, Estate Ikoyi",Ikoyi Osborne Foreshore Estate Ikoyi Lagos,₦,"5,000,000",0,0,0, beds, baths, Toilets,Foreshore
7050,4 Bedroom Apartment,Glover Road Ikoyi S.w Ikoyi Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7051,Luxury 4 Bedroom Flat,Glover Road Ikoyi S.w Ikoyi Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7052,12 Plots Of Land,Banana Island Parkview Estate Ikoyi Lagos,₦,"2,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
7053,"Waterfront 2nos Of 7bedroom Detached Houses With Bq, Swimming Pool, Gym, Jetty And Other Facilities On 580sqm Each",Banana Island Ikoyi Lagos,₦,"1,000,000,000",1,1,1, beds, baths, Toilets,Banana Island
7054,Penthouse With Indoor Swimming Pool,Around Tinubu Center Avenue Banana Island Ikoyi Lagos,₦,"350,000,000",0,0,0,7 beds,7 baths,7 Toilets,Banana Island
7055,"5 Bedroom Detached Duplex With Bq, Swimming Pool And Cinema",Ikoyi Lagos,₦,"480,000,000",1,1,0,5 beds,5 baths,5 Toilets,Other Ikoyi
7056,A Tastefully Built 4 Bedroom Detached Duplex,"Gloval Road, Via Old Ikoyi Lagos Old Ikoyi Ikoyi Lagos",₦,"400,000,000",1,1,1,4 beds,6 baths,6 Toilets,Old Ikoyi
7057,Detached Duplex,Granary Mansion Banana Island Ikoyi Lagos,₦,"250,000,000",1,1,0,5 beds,5 baths,5 Toilets,Banana Island
7058,A Tastefully Built 4 Bedroom Detached Duplex,"Gloval Road, Via Old Ikoyi Lagos Old Ikoyi Ikoyi Lagos",₦,"400,000,000",1,1,1,4 beds,6 baths,6 Toilets,Old Ikoyi
7059,5 Bedroom Semi Detached Duplex On 350sqm,Olori Mojisola Onikoyi Street Mojisola Onikoyi Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,6 Toilets,Onikoyi
7060,Newly Built 4 Bedroom Terrace House,Living Gold Estate Banana Island Banana Island Ikoyi Lagos,₦,"270,000,000",1,1,0,4 beds,4 baths,4 Toilets,Banana Island
7061,Tastefully Finished And Luxurious Wing Of 4 Bedrooms Semi Detached Duplex,Banana Island Banana Island Ikoyi Lagos,₦,"530,000,000",0,0,0,4 beds,4 baths,5 Toilets,Banana Island
7062,Newly Built 5 Bedrooms Luxury Terrace House At Old Ikoy,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
7063,Brand New 4 Bedroom Luxury Service Flat With A Room Boys Quarters,Off Kingsway Road; Old Ikoyi Ikoyi Lagos,₦,"150,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7064,Fully Detached 6 Bedroom House,Banana Island Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,6 beds,6 baths,7 Toilets,Banana Island
7065,Tastefully Finished 3 Bedrooms Luxury Flat At Banana Island Ikoyi,Banana Island Banana Island Ikoyi Lagos,₦,"10,000,000",0,0,0,3 beds,3 baths,4 Toilets,Banana Island
7066,Land,"Osborne Foreshore Estate, Ikoyi Osborne Foreshore Estate Ikoyi Lagos",₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
7067,Brand New 4 Bedroom Luxury Finished Terrace House, Old Ikoyi Ikoyi Lagos,₦,"330,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7068,Luxury 3 & 2 Bedroom Serviced Flat At Ikoyi,Ikoyi Ikoyi Lagos,₦,"12,000,000",0,0,0,3 beds,3 baths, Toilets,Other Ikoyi
7069,5 Bedroom Fully Detached Duplex With 2 Rooms Bq, Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
7070,3bedroom Water Front And 2bedroom Luxury Service Flat,Banana Island Banana Island Ikoyi Lagos,₦,"320,000,000",0,0,0,3 beds,3 baths,4 Toilets,Banana Island
7071,Fully Detached 6 Bedroom House For Sale In Banana Island,Banana Island Road Ikoyi Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7072,Newly Built 5 Bedrooms Semi Detached House At Banana Island,Banana Island Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
7073,Tastefully Finished 3 Bedroom Flat,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"130,000,000",0,0,0,3 beds,3 baths,4 Toilets,Old Ikoyi
7074,Newly Built 4 Bedrooms Town House,"Off Alexander Road, Ikoyi Ikoyi S.w Ikoyi Lagos",₦,"290,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7075,Brand New 5bedroom Tastefully Finished Luxury Terrace With A Pent House And Maid Room At Ikoyi For Sale,Ikoyi Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Ikoyi
7076,Newly Built 5 Bedrooms Luxury Terrace With A Pent House,"Off Bourdillon Road, Ikoyi Bourdillon Ikoyi Lagos",₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Ikoyi
7077,Property For Sale Banana Island,Banana Island Ikoyi Lagos,₦,"280,000,000",0,1,0,5 beds,5 baths,5 Toilets,Banana Island
7078,Property For Sale Banana Island,Banana Island Ikoyi Lagos,₦,"280,000,000",0,1,0,5 beds,5 baths,5 Toilets,Banana Island
7079,Property For Sale In Banana Island,Banana Island Ikoyi Lagos,₦,"280,000,000",0,1,0,5 beds,5 baths,5 Toilets,Banana Island
7080,Guest House In Osborne For Sale,Osborne Osborne Foreshore Estate Ikoyi Lagos,$,"10,000,000",0,0,1,10 beds,10 baths,10 Toilets,Foreshore
7081,Massive 5 Bedroom Fully Detached Duplex,Off Old Ikoyi Ikoyi Lagos,₦,"800,000,000",0,1,1,5 beds,5 baths,6 Toilets,Old Ikoyi
7082,Massive 8 Units Of 4 Bedroom Terrace Duplex, Old Ikoyi Ikoyi Lagos,₦,"320,000,000",0,1,1,4 beds,4 baths,5 Toilets,Old Ikoyi
7083,5 Bedroom Bedroom Fully Detached House,Osborne Estate Mojisola Onikoyi Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,6 Toilets,Onikoyi
7084,Luxury 5 Units Of 4 Bedroom Terrace Duplex,Ilabere Street Old Ikoyi Ikoyi Lagos,₦,"330,000,000",0,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7085,30rooms Fully Furnished Hotel,Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"2,900,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
7086,Luxury Finished 5 Bedroom Detached House With Cinema Room,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"280,000,000",0,1,0,5 beds,6 baths,6 Toilets,Onikoyi
7087,Luxury 3 Bedroom Apartment With 2 Sitting Rooms And Bq,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"160,000,000",1,1,0,3 beds,3 baths,4 Toilets,Onikoyi
7088,Luxury And Modern 5 Bedroom Semi Detached House,Ikoyi Lagos,₦,"350,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
7089,"Luxury 3 Bedroom Flat @ Banana Island, Ikoyi,",Banana Island Banana Island Ikoyi Lagos,₦,"180,000,000",0,1,0,3 beds,4 baths,4 Toilets,Banana Island
7090,"Waterfront Plot Measuring 1,540 Square Meters In Shoreline Estate",Shoreline Estate Ikoyi Lagos,₦,"645,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
7091,Joint Venture Proposition For A Serious Developer,Off Bourdilon Road Old Ikoyi Ikoyi Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7092,"Newly Built And Luxury 4 Bedroom Terrace With Green Area, Pool And Gym",Ikoyi Lagos,₦,"210,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7093,Hot Lands,Off Gerald Road Bourdillon Ikoyi Lagos,₦,"930,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7094,"Luxury 5 Bedroom Fully Detached House With 2 Rooms Bq, Swimming Pool And Cinema",Mojisola Onikoyi Estate Ikoyi Lagos,₦,"420,000,000",0,1,0,5 beds,6 baths,7 Toilets,Onikoyi
7095,Residential Land,Gerald Road Gerard Road Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7096,Luxury 9 Units Of 3 Bedroom Flat + Bq, Banana Island Ikoyi Lagos,₦,"150,000,000",1,1,1,3 beds,3 baths,4 Toilets,Banana Island
7097,Brand New And Spacious 5 Bedroom Duplex,Ikoyi Lagos,₦,"230,000,000",1,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
7098,Five (5) Bedroom Terraced Duplex With Private Lift,Old Ikoyi Ikoyi Lagos,₦,"260,000,000",1,1,0,5 beds,6 baths,5 Toilets,Old Ikoyi
7099,15 Floors Newly Built Office Complex,Alfred Rewane Rd Old Ikoyi Ikoyi Lagos,₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7100,Land Measuring 1300sqm,Mobasoji Johnson Old Ikoyi Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7101,Luxury And Newly Built 4 Bedroom Terrace With 1 Room Bq,Old Ikoyi Ikoyi Lagos,₦,"250,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7102,"4 No's Of 5bedroom Terrace Duplex With A Bq, Swimming Pool, Gym And A Garden Etc",Located Inside Osborne Phase 1* Osborne Foreshore Estate Ikoyi Lagos,₦,"250,000,000",0,1,0,5 beds,6 baths,6 Toilets,Foreshore
7103,4 Bedroom Duplex,Off Osborne Estate Road Ikoyi Osborne Foreshore Estate Ikoyi Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets,Foreshore
7104,Luxury Mini Flat, Banana Island Ikoyi Lagos,₦,"50,000,000",1,1,1,1 beds,1 baths,2 Toilets,Banana Island
7105,4 Bedroom Terrace Duplex,Ocean Parade Estate Mojisola Onikoyi Estate Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets,Onikoyi
7106,Luxury 5 Bedroom Penthouse With Maid Room And Open Terrace,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"290,000,000",1,1,0,5 beds,5 baths,6 Toilets,Onikoyi
7107,Half Plot Of Land,. Old Ikoyi Ikoyi Lagos,₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7108,Massive 4bedroom Furnished Terrace Duplex,Off Bourdillon Road Bourdillon Ikoyi Lagos,₦,"350,000,000",1,1,1,4 beds,4 baths,5 Toilets,Other Ikoyi
7109,8 Bedroom Detached House,Off Kwara Street Ikoyi Lagos,₦,"1,000,000,000",0,0,0,8 beds,8 baths,8 Toilets,Other Ikoyi
7110,5 Bedroom Terrace Duplex,Off Milverton Road Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
7111,Tastefully Finished 5 Bedrooms Terrace + Bq, Bourdillon Ikoyi Lagos,₦,"300,000,000",0,1,0,5 beds,6 baths,6 Toilets,Other Ikoyi
7112,Massive 7 Bedroom Waterfront Duplex, Banana Island Ikoyi Lagos,₦,"850,000,000",1,1,1,7 beds,7 baths,8 Toilets,Banana Island
7113,Luxury And Brand New Fully Serviced 4 Bedroom Apartment With Bq,Old Ikoyi Ikoyi Lagos,₦,"165,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7114,Luxury 4 Bedroom Semi Detached Duplex,2 Avenue Abacha Estate Ikoyi Lagos,₦,"210,000,000",0,1,1,4 beds,4 baths,5 Toilets,Other Ikoyi
7115,8 Bedroom Mansion With Bq,Osborne Foreshore Estate Ikoyi Lagos,₦,"800,000,000",0,1,0,8 beds,9 baths,9 Toilets,Foreshore
7116,7300 Square Meters Of Land At Ikoyi,Along Kingsway/ Osborne Road Osborne Foreshore Estate Ikoyi Lagos,₦,"4,000,000,000",0,0,0, beds, baths, Toilets,Foreshore
7117,3bedroom Luxury Flat For Sale (26mansionette),Glover Road Old Ikoyi Ikoyi Lagos,₦,"140,000,000",0,1,1,3 beds,3 baths,4 Toilets,Old Ikoyi
7118,Brand New Fully Fitted All Rooms Ensuite Four (4) Bedroom Semi Detached House,Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7119,Brand New 8 Units Fully Detached And Fully Fitted All Room Ensuite 4 Bedrooms,Alexander Road Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7120,Brand New Luxurious 4 Bedroom Semi Detached Houses With Maid Apartment,Queen's Drive Old Ikoyi Ikoyi Lagos,₦,"250,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
7121,Newly Built 4 Bedroom Semi Detached,Falomo Ikoyi S.w Ikoyi Lagos,₦,"160,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
7122,C Of O,Olori Mojisola Shoreline Estate Ikoyi Mojisola Onikoyi Estate Ikoyi Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets,Onikoyi
7123,Commercial Building Sitting On Approximately 4326 Square Meters,Alfred Rewane Awolowo Road Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7124,Land With C Of O,Queens Drive Ikoyi Old Ikoyi Ikoyi Lagos,₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
7125,Land With C Of O,Alexander Avenue Ikoyi Gerard Road Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7126,For Sale: Two Different Mortgage Banks Located In Ikoyi/abuja/enugu In Nigeria.,Two Different Mortgage Banks Located In Ikoyi/abuja/enugu In Nigeria Ikoyi S.w Ikoyi Lagos,$,"10,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
7127,Land Of 6302sqm With C Of O, 2nd Avenue Extension Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7128,"Martins Courts Glover Road, Ikoyi, Lagos, Nigeria",Glover Road Gerard Road Ikoyi Lagos,₦,"140,000,000",0,1,0,3 beds,2 baths,2 Toilets,Other Ikoyi
7129,5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"670,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
7130,Demolishable Building For Sale In Ikoyi,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,0,0, beds, baths, Toilets,Old Ikoyi
7131,"Land Measuring 900sqm For Sale, Located In A Residential Area In Banana Island",Banana Island Ikoyi Lagos,₦,"495,000,000",0,0,0, beds, baths, Toilets,Banana Island
7132,Newly Built Duplex For Sale At Ikoyi,Off Bourdillion Bourdillon Ikoyi Lagos,₦,"220,000,000",0,0,0,5 beds,6 baths, Toilets,Other Ikoyi
7133,Land, Ikoyi Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7134,Land,Kingsway Road Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
7135,Land ( Per Sqm), Banana Island Ikoyi Lagos,₦,"480,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
7136,"House For Sale In Ikoyi. A 5 Bedroom Fully Detached Duplex In Old Ikoyi, Lagos.",Old Ikoyi Ikoyi Lagos,₦,"280,000,000",0,1,1,5 beds,6 baths, Toilets,Old Ikoyi
7137,Land ( Per Sqm), Banana Island Ikoyi Lagos,₦,"580,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
